id,title,lead_paragraph,source,category,y_true,y_pred,y_score,confidence_in_prediction,error_type,suggested_priority,taxonomy_label,annotator_note,is_case_study_candidate
article_3108,Sự khác biệt giữa Night Shift và Dark Mode trên iPhone,Các tính năng Night Shift được giới thiệu từ iOS 9.3 và Dark Mode ra mắt cùng iOS 13 cũng nhằm mục đích giảm mỏi mắt.,Thanh Niên,Other,0,1,0.646640167969589,0.646640167969589,FP,76,,,
article_1478,Có nên sử dụng miếng dán mụn?,Một trong những sản phẩm điều trị mụn được ưa chuộng nhất hiện nay là miếng dán mụn.,Thanh Niên,Sức khỏe & Đời sống,0,1,0.6462849229140235,0.6462849229140235,FP,77,,,
article_1739,Vấn đề dinh dưỡng của Alcaraz và Sinner phức tạp thế nào,"Để sẵn sàng cho những trận đấu đỉnh cao kéo dài, Carlos Alcaraz hay Jannik Sinner không chỉ tập luyện trên sân, mà còn cả trong việc ăn uống.",VnExpress,Thể thao,0,1,0.6449655090934011,0.6449655090934011,FP,78,,,
article_1852,"Người dân chen kín vỉa hè, tranh nhau mua cua luộc ở TPHCM","Mỗi chiều, nhiều người dân ở TPHCM tụ tập, xếp hàng dài chờ đợi rồi tranh nhau mua những con cua luộc được một nhóm người đem đến bày bán theo kiểu dã chiến trên vỉa hè.",VietNamNet,Sức khỏe & Đời sống,0,1,0.6385468161508202,0.6385468161508202,FP,79,,,
article_0108,'Thành công của bà con cũng là thành công của đất nước',"Tối 11.6 (giờ địa phương), Thủ tướng Phạm Minh Chính và phu nhân đã có cuộc gặp gỡ với cán bộ, nhân viên Đại sứ quán và cộng đồng người Việt Nam tại Thụy Điển.",Thanh Niên,Other,0,1,0.6371766981334684,0.6371766981334684,FP,80,,,
article_3496,"Rò rỉ ảnh của Xiaomi YU7 bản hiệu suất cao, đâu cũng là carbon - Tạp chí Tri thức","Ngoài bản tiêu chuẩn vừa xuất hiện, chiếc Xiaomi YU7 hiệu suất cao cũng đã được trưng bày với nhiều chi tiết carbon giúp tăng tính thể thao.",Báo Mới,Xe & Vận tải,0,1,0.6341805529259023,0.6341805529259023,FP,81,,,
article_0864,Nghề SEO đứng trước 'ngã ba đường' vì AI,"Bên cạnh việc tìm cách kéo người thật truy cập website, đội ngũ chuyên tối ưu hóa công cụ tìm kiếm (SEO) giờ phải thu hút cả bot AI.",VnExpress,Công nghệ & Khoa học,0,1,0.6257711337346162,0.6257711337346162,FP,82,,,
article_1719,Inter Milan 2-1 Urawa Red Diamonds,"Thủng lưới từ phút 11, nhưng Inter vẫn thắng ngược nhờ hai bàn ở nửa sau hiệp hai lượt trận thứ hai bảng E FIFA Club World Cup 2025.",VnExpress,Thể thao,0,1,0.6246180876895073,0.6246180876895073,FP,83,,,
article_1419,"Suy thận bởi thói quen thức khuya, uống nước tăng lực","Hà NộiBệnh nhân nam 21 tuổi thường xuyên uống nước tăng lực để tỉnh táo, thức khuya ôn bài, kết quả phải cấp cứu do phù chân, kiệt sức, bác sĩ chẩn đoán chức năng thận chỉ còn dưới 20%.",VnExpress,Other,0,1,0.6224776986936461,0.6224776986936461,FP,84,,,
article_0569,Bán hàng trên sàn online nộp thuế thế nào từ 1/7,"Doanh thu tính thuế giá trị gia tăng và thu nhập cá nhân của người bán trên sàn gồm toàn bộ tiền từ hàng hóa, dịch vụ, không trừ phí giao dịch, vận chuyển, giảm giá, trợ giá, theo hướng dẫn của cơ quan thuế.",VnExpress,Kinh doanh & Kinh tế,0,1,0.6199492422078831,0.6199492422078831,FP,85,,,
article_2439,"Đòi nợ bất thành, đâm vợ chồng con nợ thương vong - Báo Pháp Luật TP.HCM","Tài xế ở tỉnh Lâm Đồng gây ra vụ án mạng khiến 1 người tử vong, 1 người bị thương nặng do đòi tiền nợ không được.",Báo Mới,Other,0,1,0.6190673636877798,0.6190673636877798,FP,86,,,
article_3269,Sản phụ mất con vì hội chứng Budd–Chiari hiếm gặp - Báo Tri thức & Cuộc sống,"Đây là bệnh lý hiếm gặp nhưng nguy hiểm, có thể gây suy gan cấp và đe dọa tính mạng. Trong thai kỳ, bệnh có thể tiến triển âm thầm nhưng hậu quả rất nặng nề.",Báo Mới,Other,0,1,0.6174829854850884,0.6174829854850884,FP,87,,,
article_1756,Yamal nghỉ hè cùng Neymar,"BrazilSiêu sao Tây Ban Nha Lamine Yamal đến Brazil nghỉ hè cùng Neymar, thần tượng lớn nhất trong sự nghiệp bóng đá.",VnExpress,Thể thao,0,1,0.6152121812124496,0.6152121812124496,FP,88,,,
article_1975,Ngô Thanh Vân mở tiệc đón con sắp chào đời,"TP HCMNgô Thanh Vân cùng ông xã Huy Trần mở tiệc ""baby shower"" chuẩn bị đón con đầu lòng - bé Gạo.",VnExpress,Other,0,1,0.615053631963003,0.615053631963003,FP,89,,,
article_3746,Huy Trần nấu mâm cơm giàu dinh dưỡng chăm vợ bầu,"Chồng Ngô Thanh Vân nấu đầy một bàn ăn tẩm bổ cho vợ với đủ món như đậu hũ xốt nấm, canh rong biển, cải thảo, tốt cho phụ nữ mang bầu.",24h,Du lịch & Ẩm thực,0,1,0.6116675753420755,0.6116675753420755,FP,90,,,
article_2585,"Quang Anh 'Về nhà đi con' bật khóc nức nở, dừng chân ở show âm nhạc","Trong đêm thi của 'Điểm hẹn tài năng', khoảnh khắc Quang Anh bật khóc trên sân khấu sau màn trình diễn được nhiều người quan tâm.",Thanh Niên,Other,0,1,0.6109912832613924,0.6109912832613924,FP,91,,,
article_1857,Cha 75 tuổi lặn lội đi xe máy hàng trăm km tìm bố mẹ đẻ cho con gái nuôi,TRUNG QUỐC - Cả đời nuôi con khôn lớn trưởng thành nhưng có một điều ông Cẩu Kim Thủy luôn đau đáu là chưa tìm được bố mẹ đẻ cho cô con gái nuôi của mình.,VietNamNet,Sức khỏe & Đời sống,0,1,0.6095271473541217,0.6095271473541217,FP,92,,,
article_2007,Phim kinh dị '28 Years Later' nhận phản hồi tốt,"Phim kinh dị ""28 Years Later"" gây bất ngờ với giới chuyên môn nhờ nội dung xúc động, góc máy sáng tạo và diễn xuất của dàn diễn viên.",VnExpress,Other,0,1,0.60712452168465,0.60712452168465,FP,93,,,
article_2370,Triệu chứng ung thư thận giai đoạn cuối,"Ung thư thận nằm ở vị trí thứ 9 trong tỷ lệ mắc ung thư ở người trưởng thành (chiếm khoảng 2%), đồng thời xếp thứ 3 trong số các bệnh ung thư thuộc hệ tiết niệu.",Kênh14,Sức khỏe & Đời sống,0,1,0.6026103531378945,0.6026103531378945,FP,94,,,
article_3468,BYD làm rõ tin đồn về sedan điện Seal - Tạp chí Tri thức,Hãng xe Trung Quốc phủ nhận tin đồn BYD Seal là mẫu xe đầu tiên được trang bị pin thể rắn với khả năng hoạt động vượt trội.,Báo Mới,Xe & Vận tải,0,1,0.6009023166301796,0.6009023166301796,FP,95,,,
article_0281,Ông Netanyahu cầu nguyện cho ông Trump ở Bức tường Than khóc,"Thủ tướng Israel cầu Thượng Đế ban phước, bảo vệ Tổng thống Mỹ tại Bức tường Than khóc, địa điểm linh thiêng với người Do Thái.",VnExpress,Quốc tế,0,1,0.6002867330179685,0.6002867330179685,FP,96,,,
article_2004,Ôn Triệu Luân hạnh phúc bên người vợ thứ ba,"Ôn Triệu Luân, tài tử Hong Kong đóng ""Nghĩa bất dung tình"", biết ơn vợ cùng anh vượt khó khăn.",VnExpress,Other,0,1,0.5992620329183146,0.5992620329183146,FP,97,,,
article_1548,"'Các đứa con' của bầu Đức khóc, tặng quà cho nhân viên CLB HAGL","Một khoảnh khắc rất đẹp, và có lẽ chỉ có thể thấy ở CLB HAGL",SaoStar,Thể thao,0,1,0.5987525378679641,0.5987525378679641,FP,98,,,
article_1542,Dancesport đang thay đổi diện mạo thể thao Việt như thế nào?,"Phong trào dancesport tại Việt Nam không chỉ phát triển ở các thành phố lớn mà đã lan toả đến nhiều tỉnh, thành trên cả nước.",SaoStar,Thể thao,0,1,0.5948493784364137,0.5948493784364137,FP,99,,,
article_1051,"'Xuyên không' ở ngôi làng nhiều nhà trăm tuổi, cổ vật quý, cách TPHCM 110km - Báo VietnamNet","Làng cổ Đông Hòa Hiệp thuộc xã Đông Hòa Hiệp, huyện Cái Bè, tỉnh Tiền Giang, cách trung tâm TP Mỹ Tho 46km, cách TPHCM khoảng 110km về phía Tây - Nam. Đây là điểm đến hấp dẫn nhiều du khách bởi những ngôi nhà trăm tuổi, có kiến trúc độc đáo.",Báo Mới,Other,0,1,0.593461245145395,0.593461245145395,FP,100,,,
