id,title,lead_paragraph,source,category,label,label_str,protocol,run_name,model_name,y_true,y_pred,y_score,clickbait_score_normalized,is_correct,error_type,confidence_in_prediction,confidence_error_rank,title_char_len,title_word_count,title_n_question,title_n_exclamation,title_n_number,title_n_cb_keywords,title_n_curiosity_gap_cues,title_n_ambiguous_cues,length_bin,has_question,has_clickbait_keyword,has_curiosity_gap,has_number,source_cb_rate_diagnostic,category_cb_rate_diagnostic
article_1046,"Công ty Ăn Cùng Bà Tuyết giải thể, bất ngờ lý do sản phẩm vẫn bán rầm rộ, doanh thu cực khủng",Thông tin CTCP Thương mại - Dịch vụ Ăn Cùng Bà Tuyết giải thể nhưng sản phẩm mang thương hiệu cùng tên vẫn bán rầm rộ trên mạng khiến người tiêu dùng hoang mang.,24h,Kinh doanh & Kinh tế,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.8073746670582157,0.8073746670582157,True,TP,0.8073746670582157,,93,22,0,0,0,2,1,2,long,no_question,has_clickbait_keyword,has_curiosity_gap,no_number,0.4397163120567376,0.3137254901960784
article_1047,Giá dầu tăng vọt sau các cuộc không kích của Mỹ vào Iran,"Giá dầu thế giới đã tăng hơn 2% trong phiên giao dịch đầu tuần, sau khi Mỹ bất ngờ tấn công các cơ sở hạt nhân của Iran. Diễn biến căng thẳng này khiến giới đầu tư lo ngại nguy cơ gián đoạn nguồn cung từ khu vực Trung Đông, vốn chiếm tỷ trọng lớn trong sản lượng dầu toàn cầu.",24h,Kinh doanh & Kinh tế,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.3190511985832679,0.3190511985832679,True,TN,0.6809488014167321,,56,13,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.4397163120567376,0.3137254901960784
article_1049,Du lịch Thái Lan hết cảnh đứng đầu Đông Nam Á - Tạp chí Tri thức,"Malaysia 'vượt mặt' Thái Lan, Việt Nam, Singapore thành điểm đến đón khách quốc tế nhiều nhất quý đầu tiên 2025. Việt Nam xếp thứ 3 với 6 triệu lượt khách ngoại.",Báo Mới,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.3540968398623761,0.3540968398623761,True,TN,0.6459031601376239,,64,16,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2024623803009576,0.2685765443151298
article_1051,"'Xuyên không' ở ngôi làng nhiều nhà trăm tuổi, cổ vật quý, cách TPHCM 110km - Báo VietnamNet","Làng cổ Đông Hòa Hiệp thuộc xã Đông Hòa Hiệp, huyện Cái Bè, tỉnh Tiền Giang, cách trung tâm TP Mỹ Tho 46km, cách TPHCM khoảng 110km về phía Tây - Nam. Đây là điểm đến hấp dẫn nhiều du khách bởi những ngôi nhà trăm tuổi, có kiến trúc độc đáo.",Báo Mới,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.593461245145395,0.593461245145395,False,FP,0.593461245145395,75.0,92,18,0,0,1,1,0,0,long,no_question,has_clickbait_keyword,no_curiosity_gap,has_number,0.2024623803009576,0.2685765443151298
article_1056,Gia Lai: 100 chiến sĩ 'nhí' hoàn thành chương trình Học kỳ trong quân đội - Báo Gia Lai,"Sáng 23-6, tại Trung tâm Hoạt động Thanh thiếu nhi tỉnh Gia Lai, Tỉnh Đoàn phối hợp với Bộ Chỉ huy Quân sự tỉnh Gia Lai bế mạc chương trình Học kỳ trong quân đội năm 2025 lớp thứ 2 với chủ đề 'Tôi là chiến sĩ'.",Báo Mới,Văn hóa & Nghệ thuật,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2862404529117007,0.2862404529117007,True,TN,0.7137595470882994,,87,19,0,0,1,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.2024623803009576,0.1538461538461538
article_1074,Mở lối ký ức bằng tư duy hôm nay - Báo Văn hóa,"Giữa những nếp nhà xưa cũ và khung cảnh bình dị của làng Lai Xá, nơi từng vang bóng với nghề ảnh truyền thống, có một bảo tàng nhỏ lặng lẽ kể câu chuyện làng nghề qua từng khung hình, từng hiện vật - như một lời nhắc nhở về giá trị của văn hóa và di sản. Thế nhưng, sau những năm tháng bị lãng quên, Bảo tàng Nhiếp ảnh Lai Xá đang đứng trước ngã rẽ: Tiếp tục im lìm hay được hồi sinh bởi bàn tay và trái tim của những người trẻ yêu văn hóa?",Báo Mới,Văn hóa & Nghệ thuật,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.2535976836040733,0.2535976836040733,False,FN,0.7464023163959267,10.0,46,13,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2024623803009576,0.1538461538461538
article_1076,Người 'tiếp lửa' gia phong cho các thế hệ con cháu - Báo Văn hóa,"Năm nay, nhân ngày giỗ lần thứ 42 của cụ Mai Khoa Kỳ, người chiến sĩ cách mạng kiên trung (quê ở thôn Giang Nam, xã Phước Hiệp, huyện Tuy Phước, Bình Định), đại gia đình lại sum họp đông đủ để dâng nén hương tưởng niệm, tri ân người ông, người cha hiền từ, mẫu mực.",Báo Mới,Văn hóa & Nghệ thuật,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.466038969624182,0.466038969624182,False,FN,0.533961030375818,134.0,64,15,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2024623803009576,0.1538461538461538
article_1079,Hà Nội vào top 15 thành phố được du khách ưa chuộng nhất thế giới - Báo Lào Cai,"Tạp chí Time Out xếp Hà Nội - Thủ đô ngàn năm văn hiến của Việt Nam, ở vị trí thứ 11 trong danh sách 15 thành phố được khách du lịch ưa chuộng nhất thế giới.",Báo Mới,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4607549813587668,0.4607549813587668,True,TN,0.5392450186412332,,79,19,0,0,1,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.2024623803009576,0.2685765443151298
article_1094,Bàu Trúc - Hơi thở nghệ thuật gốm Chăm trên vùng đất nắng gió - Báo Giáo Dục & Thời Đại,"Làng gốm Bàu Trúc (Ninh Thuận) được xem là một trong những làng gốm cổ xưa nhất Đông Nam Á, mang đậm dấu ấn văn hóa Chăm.",Báo Mới,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4880103412146236,0.4880103412146236,True,TN,0.5119896587853764,,87,21,0,0,0,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2024623803009576,0.2685765443151298
article_1103,Nhiều nhà mặt phố hạ giá thuê để giữ chân khách,"Sau nhiều quý ế ẩm, liên tiếp nhà mặt phố tại trung tâm Hà Nội được chủ giảm giá thuê 15-20% để hút khách trở lại.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.5027845944015277,0.5027845944015277,False,FP,0.5027845944015277,167.0,47,11,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1117,Bộ Xây dựng yêu cầu Vicem hoàn thiện tháp nghìn tỷ 'đắp chiếu' chục năm,"Tổng công ty Xi măng Việt Nam (Vicem) cần tập trung triển khai đầu tư, hoàn thiện tòa nhà 31 tầng ở Cầu Giấy sau chục năm bỏ hoang.",VnExpress,Other,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.3504478866049075,0.3504478866049075,False,FN,0.6495521133950926,41.0,71,15,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1121,The Grand Ho Tram ra mắt phân khu mới,"Maia Resort Ho Tram là phân khu mới tại The Grand Ho Tram, hướng đến trải nghiệm nghỉ dưỡng gắn kết thiên nhiên, chăm sóc sức khỏe và thư giãn.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.17303497905837,0.17303497905837,True,TN,0.8269650209416299,,37,9,0,0,0,0,0,0,very_short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1123,Nhà ống 92 m2 tái hiện 'làng quê trong phố',"Công trình xây trên khu đất 92 m2 nằm giữa đô thị đông đúc nhưng có đủ góc sân, khoảng trời và nhiều không gian mở.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.5082193922547877,0.5082193922547877,False,FP,0.5082193922547877,162.0,43,10,0,0,2,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2685765443151298
article_1126,Khánh Hòa siết quản lý môi giới và sàn giao dịch bất động sản,"Sở Xây dựng Khánh Hòa yêu cầu các tổ chức, cá nhân kinh doanh bất động sản tại tỉnh kê khai thông tin và rà soát hoạt động nhằm chấn chỉnh tình trạng đầu cơ, thao túng giá.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4690096625293463,0.4690096625293463,True,TN,0.5309903374706537,,61,14,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1128,Nhà phố thương mại Thủ Thiêm giá gần một tỷ đồng mỗi m2,"TP HCMGiá sơ cấp và thứ cấp của nhà phố thương mại tại Thủ Thiêm tăng mạnh, lên gần một tỷ đồng/m2, cao hơn 10-20% so với cùng kỳ năm ngoái.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.3861214170872199,0.3861214170872199,True,TN,0.6138785829127801,,55,13,0,0,1,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2685765443151298
article_1129,Bình Định yêu cầu đẩy nhanh dự án siêu du thuyền 5.200 ha tại Đề Gi,"Tỉnh Bình Định đề nghị tập đoàn Palmer Johnson và Quỹ Finance Suisse đẩy nhanh tiến độ triển khai dự án nghỉ dưỡng, bến du thuyền gần 5.200 ha tại Đề Gi - Vũng Bồi.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2268565349825698,0.2268565349825698,True,TN,0.7731434650174303,,67,16,0,0,2,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2685765443151298
article_1134,Nhiều ưu đãi tại sự kiện ra mắt dự án Happy One Sora,"Tại sự kiện ra mắt dự án Happy One Sora ngày 22/6, nhiều ưu đãi và quà tặng rút thăm may mắn được áp dụng như ôtô Ford, Honda SH, chuyến du lịch Nhật Bản...",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2133013430245193,0.2133013430245193,True,TN,0.7866986569754807,,52,13,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1136,TP HCM đã gỡ vướng cho 63 dự án tồn đọng,"TP HCM đã tháo gỡ vướng mắc cho 63 trong tổng số 571 dự án tồn đọng, qua đó khơi thông hơn 86.800 tỷ đồng vốn đầu tư.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2167305715887857,0.2167305715887857,True,TN,0.7832694284112143,,40,11,0,0,1,0,0,0,very_short,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2685765443151298
article_1140,Cải tạo nhà phố với phần lõi rỗng cho gia chủ Gen Z,"TP HCMNhững khoảng thông tầng làm rỗng phần lõi giữa công trình, thúc đẩy quá trình tối ưu ánh sáng tự nhiên vào các không gian.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.3988798977854391,0.3988798977854391,True,TN,0.6011201022145609,,51,13,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1145,Phê duyệt điều chỉnh quy hoạch khu đô thị du lịch hơn 204 ha tại Nhơn Trạch,"UBND tỉnh Đồng Nai vừa phê duyệt nhiệm vụ điều chỉnh quy hoạch chi tiết tỷ lệ 1/500 cho Khu đô thị du lịch Nhơn Phước, xã Đại Phước, huyện Nhơn Trạch.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.1846509652456852,0.1846509652456852,True,TN,0.8153490347543149,,75,17,0,0,1,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2685765443151298
article_1150,DIC Holdings ra mắt thương hiệu mới,"DIC Holdings công bố thương hiệu mới Dicera Holdings, đánh dấu bước chuyển mình sau hơn ba thập kỷ phát triển.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2339422751973136,0.2339422751973136,True,TN,0.7660577248026864,,35,7,0,0,0,0,0,0,very_short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1151,Trung tâm chăm sóc sức khỏe cao cấp tại Thanh Xuan Valley,"BIM Land hợp tác Prime Medical Care (PMC), tích hợp mô hình y tế chủ động vào Thanh Xuan Valley, hướng tới hệ sinh thái sống xanh, sống khỏe, sống bền vững giữa thung lũng.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2742639049215588,0.2742639049215588,True,TN,0.7257360950784413,,57,12,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1152,Động lực cho thị trường căn hộ cao cấp Hải Phòng,"Hải PhòngThuộc tam giác kinh tế Hà Nội, Quảng Ninh, cảng biển lớn, hạ tầng giao thông đa dạng, dân số tăng sau sáp nhập là động lực cho thị trường căn hộ cao cấp Hải Phòng.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2761136906045632,0.2761136906045632,True,TN,0.7238863093954369,,48,11,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1156,Trung Nam Group đầu tư gần 3.900 tỷ đồng xây khu công nghiệp Cà Ná,"Công ty cổ phần Đầu tư hạ tầng khu công nghiệp Trung Nam Cà Ná, thành viên Trung Nam Group, làm chủ đầu tư khu công nghiệp gần 3.900 tỷ đồng ở Ninh Thuận.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2022753553281235,0.2022753553281235,True,TN,0.7977246446718765,,66,15,0,0,2,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2685765443151298
article_1158,Dự án Phố Hiến City tổ chức ra quân,"Chủ đầu tư Bình Minh Phố Hiến tổ chức lễ ra quân dự án Phố Hiến City với gần 500 chuyên viên kinh doanh, đối tác tại Khoái Châu, ngày 13/6.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.1685065952590844,0.1685065952590844,True,TN,0.8314934047409156,,35,9,0,0,0,0,0,0,very_short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1162,Sắp đấu thầu lại dự án khu đô thị 'đắp chiếu' gần chục năm ở TP Quy Nhơn,"Dự án Khu đô thị, du lịch, văn hóa thể thao hồ Phú Hòa tại trung tâm TP Quy Nhơn sẽ được địa phương đấu thầu lại để chọn nhà đầu tư, sau một thập kỷ ""đắp chiếu"".",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.227567932084294,0.227567932084294,True,TN,0.772432067915706,,72,18,0,0,0,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1164,Đua mở mới khách sạn ven biển,"Du lịch biển sôi động giúp bất động sản nghỉ dưỡng khởi sắc, thu hút các ông lớn vận hành khách sạn chạy đua mở cơ sở mới.",VnExpress,Other,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.4422137641914971,0.4422137641914971,False,FN,0.5577862358085028,105.0,29,7,0,0,0,0,0,0,very_short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.1447368421052631,0.2685765443151298
article_1166,Bình Dương duyệt quy hoạch khu du lịch nghỉ dưỡng 222 ha ven sông Sài Gòn,"Khu dịch vụ du lịch sinh thái nghỉ dưỡng và giải trí Cánh đồng Cây Siu, quy mô hơn 222 ha, giáp sông Sài Gòn vừa được tỉnh Bình Dương phê duyệt quy hoạch 1/2.000.",VnExpress,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.1962485957024521,0.1962485957024521,True,TN,0.8037514042975479,,73,16,0,0,1,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.1447368421052631,0.2685765443151298
article_1175,Camera trăm 'chấm' nhưng ảnh nhẹ tênh và 'bí mật' phía sau,"Dù sở hữu camera 108MP, nhiều mẫu điện thoại lại cho ra những bức ảnh có dung lượng nhẹ đến bất ngờ, đôi khi chưa bằng một tấm ảnh từ máy ảnh cũ. Phía sau sự chênh lệch này là những kỹ thuật xử lý ảnh tinh vi mà không phải ai cũng biết.",Tuổi Trẻ,Công nghệ & Khoa học,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.7074863727818119,0.7074863727818119,True,TP,0.7074863727818119,,58,12,0,0,0,1,1,1,medium,no_question,has_clickbait_keyword,has_curiosity_gap,no_number,0.2904564315352697,0.3545454545454545
article_1189,"Gửi ảnh xịn nhưng đến nơi thì vỡ nét, hé lộ 'thủ phạm'","Gửi ảnh qua Zalo hay Messenger mà thấy mờ, vỡ nét? Không phải do máy ảnh dở hay mạng yếu, mà là một cơ chế 'ngầm' của chính các ứng dụng này khiến ảnh của bạn mất đẹp ngay khi vừa bấm gửi.",Tuổi Trẻ,Công nghệ & Khoa học,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.6790792600560357,0.6790792600560357,True,TP,0.6790792600560357,,54,13,0,0,0,1,1,0,short,no_question,has_clickbait_keyword,has_curiosity_gap,no_number,0.2904564315352697,0.3545454545454545
article_1190,Khi Gen Z dùng công nghệ lập trình nhịp sống số,"Gen Z không chỉ tiếp cận công nghệ mà còn thiết lập cách sống số của họ. Từ AI đến no-code, thế hệ này đang tạo ra những hệ sinh thái cá nhân tự động hóa.",Tuổi Trẻ,Công nghệ & Khoa học,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.265132252464473,0.265132252464473,False,FN,0.734867747535527,14.0,47,11,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2904564315352697,0.3545454545454545
article_1192,CSGT siết quản lý: Người chưa nộp phạt giao thông không được cấp bằng lái xe,Người bị CSGT phạt nguội hoặc lập biên bản phạt trực tiếp (phạt nóng) chưa nộp phạt sẽ không được thi sát hạch bằng lái xe.,Thanh Niên,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.5285215095693591,0.5285215095693591,False,FP,0.5285215095693591,146.0,76,16,0,0,0,0,0,0,long,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.2685765443151298
article_1202,Ghi nội dung chuyển khoản né từ mua bán: Cảm thông hay tiếp tay né thuế?,"Để né thuế, một số người bán yêu cầu khách trả tiền mặt hoặc chuyển khoản mà không ghi rõ nội dung giao dịch. Dưới góc độ người mua hàng, một số người bày tỏ sự cảm thông nhưng cũng không ít ý kiến cho rằng cần minh bạch và tạo điều kiện thuận tiện cho khách là trên hết.",Thanh Niên,Sức khỏe & Đời sống,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.4594069235795189,0.4594069235795189,False,FN,0.5405930764204812,124.0,72,16,1,0,0,0,0,0,medium,has_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.5701754385964912
article_1208,Chủ quán phở Lâm sững sờ khi phát hiện được Michelin vinh danh,"Không dùng gmail, không nhận được bất kỳ thông báo chính thức nào, chủ quán phở bò Lâm tại phố Hàng Vải (Q.Hoàn Kiếm, Hà Nội) ngỡ ngàng khi khách nhắc được Michelin vinh danh.",Thanh Niên,Sức khỏe & Đời sống,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.5362038176506826,0.5362038176506826,False,FP,0.5362038176506826,131.0,62,13,0,0,0,1,0,0,medium,no_question,has_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.5701754385964912
article_1217,Lịch cúp điện ở Đồng Nai ngày 22.6,"Điện lực miền Nam thông báo lịch cúp điện dự kiến tại các thành phố, huyện trên địa bàn tỉnh Đồng Nai ngày 22.6.",Thanh Niên,Other,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.2991543632051999,0.2991543632051999,True,TN,0.7008456367948002,,34,8,0,0,2,0,0,0,very_short,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.2986111111111111,0.2685765443151298
article_1220,Ngôi nhà cổ gần 90 năm ở TP.HCM: Vẻ đẹp hiếm có giữa đồng lúa xanh,"Ngôi nhà cổ gần 90 năm ở ngoại ô TP.HCM nổi bật giữa đồng lúa xanh, mang phong cách kiến trúc Nam bộ pha trộn Đông - Tây hiếm gặp và nhiều giá trị lịch sử.",Thanh Niên,Sức khỏe & Đời sống,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4504943733889019,0.4504943733889019,True,TN,0.549505626611098,,66,16,0,0,1,0,0,0,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.2986111111111111,0.5701754385964912
article_1225,Sử dụng điện tiết kiệm và an toàn ở tòa cao ốc,"Từ những năm 2010 và cho đến nay tại Tổng công ty phát triển khu công nghiệp (SONADEZI), doanh nghiệp luôn quan tâm, triển khai thực hiện phong trào tiết kiệm nguyên - nhiên vật liệu cho sản xuất, kinh doanh, trong đó tập trung việc thực hành tiết kiệm điện và an toàn sử dụng điện rất bài bản.",Thanh Niên,Sức khỏe & Đời sống,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.4316508857715609,0.4316508857715609,True,TN,0.5683491142284391,,46,12,0,0,0,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.2986111111111111,0.5701754385964912
article_1226,Mặt trời giả xuất hiện ở Việt Nam đúng ngày hạ chí: Báo hiệu điều gì?,"Hạ chí 21.6 hôm qua, nhiều người bất ngờ nhìn thấy hiện tượng mặt trời giả từ núi Bà Đen (Tây Ninh). Nguyên nhân của hiện tượng này là gì?",Thanh Niên,Other,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.4491805419187837,0.4491805419187837,False,FN,0.5508194580812162,114.0,69,16,1,0,0,0,1,0,medium,has_question,no_clickbait_keyword,has_curiosity_gap,no_number,0.2986111111111111,0.2685765443151298
article_1228,Tin tức đặc biệt trên báo in Thanh Niên 22.6.2025,"Tin tức Báo chí phải truyền cảm hứng sáng tạo, cổ vũ tinh thần đổi mới; Kéo thế giới đến Việt Nam bằng ""trend""; Đặt niềm tin vào ""thời khắc của VN""... là các thông tin bạn đọc có thể đón xem trên Báo Thanh Niên số ra ngày 22.6.2025.",Thanh Niên,Sức khỏe & Đời sống,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.3141619074720439,0.3141619074720439,True,TN,0.6858380925279561,,49,10,0,0,3,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.2986111111111111,0.5701754385964912
article_1237,"Tưởng bị phạt nguội, tài xế vượt đèn đỏ nhận thông báo không ngờ từ CSGT","Tài xế vượt đèn đỏ đưa người bị tai nạn đi cấp cứu ở TP.Đà Lạt lo bị phạt nguội, nhưng thông báo mới nhất từ CSGT khiến ông bất ngờ.",Thanh Niên,Other,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.4547403339320597,0.4547403339320597,False,FN,0.5452596660679403,120.0,72,16,0,0,0,1,1,1,medium,no_question,has_clickbait_keyword,has_curiosity_gap,no_number,0.2986111111111111,0.2685765443151298
article_1250,Đại học Bách khoa Hà Nội phỏng vấn thí sinh 'tài năng’ những gì?,"450 thầy cô của Đại học Bách khoa Hà Nội đều là những người có kinh nghiệm học tập ở nước ngoài, từng tham gia các kỳ phỏng vấn học bổng du học, sẽ trực tiếp phỏng vấn 3.000 thí sinh diện tài năng.",VietNamNet,Giáo dục & Học đường,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.3035936493777633,0.3035936493777633,False,FN,0.6964063506222367,25.0,64,14,1,0,0,0,0,0,medium,has_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.3174157303370786,0.23125
article_1252,"Sau sáp nhập, người dân tỉnh, thành nào ‘giàu’ nhất cả nước?","Ngày 12/6, Quốc hội đã bấm nút chính thức thông qua nghị quyết về sáp nhập đơn vị hành chính cấp tỉnh. Sau sáp nhập, số liệu về quy mô kinh tế cũng như diện tích, dân số của các tỉnh, thành hiện nay có sự thay đổi đáng chú ý.",VietNamNet,Giáo dục & Học đường,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.6579660864612821,0.6579660864612821,True,TP,0.6579660864612821,,60,12,1,0,0,0,0,0,medium,has_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.3174157303370786,0.23125
article_1253,"Điểm chuẩn vào lớp 6 Trường THCS Cầu Giấy, 25,25 điểm mới đỗ","Ngày 21/6, Trường THCS Cầu Giấy (Hà Nội) công bố kết quả thi và điểm chuẩn tuyển sinh vào lớp 6 của trường năm 2025.",VietNamNet,Giáo dục & Học đường,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,0,0.1677007957910649,0.1677007957910649,True,TN,0.8322992042089351,,60,13,0,0,3,0,0,1,medium,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.3174157303370786,0.23125
article_1268,Doãn Quốc Đam trở lại,"Sau hơn một thập kỷ gắn bó với vai phản diện truyền hình, Doãn Quốc Đam bất ngờ xuất hiện với diện mạo hoàn toàn mới trong phim điện ảnh mới",SaoStar,Giải trí & Showbiz,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.4593628806551765,0.4593628806551765,False,FN,0.5406371193448235,123.0,21,5,0,0,0,0,0,0,very_short,no_question,no_clickbait_keyword,no_curiosity_gap,no_number,0.6503496503496503,0.7058823529411765
article_1271,5 phim đam mỹ 'phá cách': Định hình lại biên giới tình yêu đồng giới,"Khám phá 5 phim đam mỹ đột phá: từ trinh thám đẫm máu đến tiên hiệp tráng lệ, định nghĩa lại tình yêu đồng giới trên màn ảnh với góc nhìn mới mẻ và thông điệp.",SaoStar,Giải trí & Showbiz,1,Clickbait,random_split,test,tfidf_word_logreg,1,1,0.55840644230629,0.55840644230629,True,TP,0.55840644230629,,68,15,0,0,1,1,0,0,medium,no_question,has_clickbait_keyword,no_curiosity_gap,has_number,0.6503496503496503,0.7058823529411765
article_1273,Quốc Sắc Phương Hoa 2 được dự đoán sẽ thất bại,Truyền thông Trung Quốc cho rằng Quốc Sắc Phương Hoa 2 rất khó để có thể đạt thành công,SaoStar,Giải trí & Showbiz,1,Clickbait,random_split,test,tfidf_word_logreg,1,0,0.4927852019529462,0.4927852019529462,False,FN,0.5072147980470538,164.0,46,11,0,0,1,0,0,0,short,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.6503496503496503,0.7058823529411765
article_1276,Huyền thoại Denzel Washington sẽ có vai diễn 'đo ni đóng giày' trong Black Panther 3,"Denzel Washington chính thức tham gia Black Panther 3, đạo diễn Ryan Coogler tiết lộ đang viết vai diễn đặc biệt cho huyền thoại điện ảnh 70 tuổi này",SaoStar,Giải trí & Showbiz,0,Non-clickbait,random_split,test,tfidf_word_logreg,0,1,0.5112857956887376,0.5112857956887376,False,FP,0.5112857956887376,159.0,84,16,0,0,1,0,0,1,long,no_question,no_clickbait_keyword,no_curiosity_gap,has_number,0.6503496503496503,0.7058823529411765
