id,title,lead_paragraph,source,category,publish_datetime_raw,publish_dt,label,label_str,title_char_len,title_word_len,title_n_exclaim,title_n_question,title_n_ellipsis,title_n_number,title_has_caps,title_n_quote,title_n_cb_keywords,title_n_ambiguous_cues,title_n_curiosity_gap_cues,title_starts_with_num,title_has_superlative,title_n_negative,title_avg_word_len,title_uppercase_ratio,title_ends_question,title_ends_ellipsis,title_is_listicle,title_has_quote,title_has_source_tag,lead_char_len,lead_word_len,lead_title_ratio,lead_n_cb_keywords,source_encoded,category_encoded,source_cb_rate_diagnostic,category_cb_rate_diagnostic
article_0518,'Đồng minh bất đắc dĩ': Jordan - Saudi Arabia và thế khó trong cuộc chiến Iran - Israel - Báo Tin Tức TTXVN,"Dù công khai chỉ trích Israel, Jordan và Saudi Arabia bị nghi âm thầm hỗ trợ Tel Aviv trong cuộc đối đầu Iran – Israel. Sự thật phía sau là gì?",Báo Mới,Quốc tế,2025-06-23T05:45:00.000Z,2025-06-23 05:45:00.000,1,Clickbait,107,23,0,0,0,0,1,2,0,0,0,0,0,0,3.6956521739130435,0.1308411214953271,0,0,0,1,1,143,31,1.3240740740740742,1,1,7,0.2024623803009576,0.24896265560165975
article_0519,Ukraine tuyên bố tăng quy mô và chiều sâu của các cuộc tấn công nhằm vào Nga - Báo Điện tử Tiếng nói Việt Nam,"Tổng tư lệnh Các lực lượng vũ trang Ukraine, Tướng Oleksandr Syrsky ngày 22/6 tuyên bố, nước này sẽ tăng quy mô và chiều sâu của các cuộc tấn công nhằm vào Nga. Ông cho biết thêm, Kiev sẽ không 'khoanh tay đứng nhìn' khi Nga cố gắng kéo dài cuộc xung đột.",Báo Mới,Quốc tế,2025-06-23T05:45:00.000Z,2025-06-23 05:45:00.000,0,Non-clickbait,109,25,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.06422018348623854,0,0,0,0,1,255,53,2.3181818181818183,0,1,7,0.2024623803009576,0.24896265560165975
article_0521,Căng thẳng Israel-Iran: GCC không ghi nhận mức độ bức xạ bất thường sau khi Mỹ tấn công cơ sở hạt nhân Iran - Báo Tin Tức TTXVN,"Ngày 22/6, Hội đồng Hợp tác vùng Vịnh (GCC) cho biết không ghi nhận mức độ bức xạ bất thường nào trên khắp các quốc gia thành viên của hội đồng này sau các cuộc tấn công gần đây của Mỹ vào các cơ sở hạt nhân tại Iran.",Báo Mới,Quốc tế,2025-06-23T05:41:00.000Z,2025-06-23 05:41:00.000,0,Non-clickbait,127,28,0,0,0,0,1,0,0,0,0,0,0,1,3.5714285714285716,0.12598425196850394,0,0,0,0,1,217,49,1.6953125,0,1,7,0.2024623803009576,0.24896265560165975
article_0522,"Iran đóng cửa eo biển Hormuz: Hơn 1/5 lượng dầu thế giới có thể bị đóng băng, giá dầu sẽ vượt 100 USD/thùng - Tạp chí Thương Gia",Quốc hội Iran vừa thông qua nghị quyết cho phép đóng cửa eo biển Hormuz - tuyến hàng hải huyết mạch với hơn 1/5 lượng dầu mỏ thế giới được vận chuyển qua mỗi ngày. Động thái này làm dấy lên những lo ngại sâu sắc về sự ổn định của thị trường năng lượng toàn cầu và các tuyến đường vận chuyển quốc tế…,Báo Mới,Quốc tế,2025-06-23T05:37:00.000Z,2025-06-23 05:37:00.000,0,Non-clickbait,128,28,0,0,0,3,1,0,0,1,0,0,0,0,3.607142857142857,0.0703125,0,0,0,0,1,299,65,2.317829457364341,0,1,7,0.2024623803009576,0.24896265560165975
article_0523,Campuchia cân nhắc ngừng nhập khẩu toàn bộ hàng đóng hộp từ Thái Lan - Báo Điện tử Tiếng nói Việt Nam,"Trong diễn biến mới liên quan đến căng thẳng leo thang, giữa Campuchia và Thái Lan xoay quanh tranh chấp biên giới, tối qua (22/6), Thủ tướng Campuchia Hun Manet thông báo nước này sẽ dừng nhập khẩu đối với toàn bộ nhiên liệu và khí đốt từ nước láng giềng.",Báo Mới,Quốc tế,2025-06-23T05:32:00.000Z,2025-06-23 05:32:00.000,0,Non-clickbait,101,22,0,0,0,0,0,0,0,1,0,0,0,0,3.6363636363636362,0.07920792079207921,0,0,0,0,1,256,51,2.5098039215686274,0,1,7,0.2024623803009576,0.24896265560165975
article_0524,Thượng nghị sĩ Mỹ: Đừng để quá khứ ở Iraq lặp lại ở Iran - Báo Công An Nhân Dân,"Thượng nghị sĩ Bernie Sanders ngày 22/6 đã chỉ ra những điểm tương đồng giữa các cuộc không kích của Mỹ vào Iran vào cuối tuần qua với cuộc tấn công Iraq năm 2003, nhấn mạnh rằng 'đừng để lịch sử lặp lại'.",Báo Mới,Quốc tế,2025-06-23T05:32:00.000Z,2025-06-23 05:32:00.000,0,Non-clickbait,79,20,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.12658227848101267,0,0,0,0,1,205,43,2.5625,0,1,7,0.2024623803009576,0.24896265560165975
article_0525,IAEA kêu gọi đối thoại để duy trì cơ chế không phổ biến vũ khí hạt nhân - Báo Tin Tức TTXVN,"Ngày 22/6, Tổng Giám đốc Cơ quan Năng lượng Nguyên tử Quốc tế (IAEA) Rafael Grossi cảnh báo cơ chế không phổ biến vũ khí hạt nhân quốc tế có nguy cơ sụp đổ nếu các biện pháp ngoại giao không được nối lại, đặc biệt sau cuộc không kích của Mỹ nhằm vào các cơ sở hạt nhân của Iran.",Báo Mới,Quốc tế,2025-06-23T05:29:00.000Z,2025-06-23 05:29:00.000,0,Non-clickbait,91,22,0,0,0,0,1,0,0,0,0,0,0,1,3.1818181818181817,0.13186813186813187,0,0,0,0,1,278,61,3.0217391304347827,1,1,7,0.2024623803009576,0.24896265560165975
article_0526,"Syria: Đánh bom liều chết tại nhà thờ giữa Damascus, ít nhất 22 người thiệt mạng - Báo Pháp Luật TP.HCM",Một nam giới được cho có liên hệ với tổ chức khủng bố IS đã đánh bom liều chết tại một nhà thờ ở Syria khiến ít nhất 22 người thiệt mạng và 63 người bị thương.,Báo Mới,Quốc tế,2025-06-23T05:27:55.000Z,2025-06-23 05:27:55.000,0,Non-clickbait,103,21,0,0,0,1,1,0,0,0,0,0,1,0,3.9523809523809526,0.10679611650485436,0,0,0,0,1,159,37,1.5288461538461537,0,1,7,0.2024623803009576,0.24896265560165975
article_0527,Ukraine đang đối phó với khoảng 10.000 quân Nga tại vùng Kursk - Báo Điện tử Tiếng nói Việt Nam,"Theo Tổng Tư lệnh các lực lượng vũ trang Ukraine Oleksandr Syrskyi, quân đội Ukraine đang kiểm soát khoảng 90 km² lãnh thổ vùng Kursk. Tuy nhiên, Ukraine cũng thừa nhận rằng Nga đang triển khai khoảng 10.000 binh sĩ tại khu vực biên giới này, tạo nên một cục diện đối đầu căng thẳng ở ngay cửa ngõ phía Bắc.",Báo Mới,Quốc tế,2025-06-23T05:27:00.000Z,2025-06-23 05:27:00.000,0,Non-clickbait,95,20,0,0,0,2,0,0,0,0,0,0,0,0,3.8,0.08421052631578947,0,0,0,0,1,307,61,3.1979166666666665,0,1,7,0.2024623803009576,0.24896265560165975
article_0528,Tòa án Hiến pháp Thái Lan bắt đầu xem xét kiến nghị phế truất thủ tướng sau vụ rò rỉ điện đàm - Báo Pháp Luật TP.HCM,Tòa án Hiến pháp Thái Lan dự kiến sẽ bắt đầu xem xét sơ bộ đơn kiến nghị do một nhóm thượng nghị sĩ đệ trình nhằm yêu cầu phế truất Thủ tướng Paetongtarn Shinawatra.,Báo Mới,Quốc tế,2025-06-23T05:25:21.000Z,2025-06-23 05:25:21.000,0,Non-clickbait,116,27,0,0,0,0,1,0,0,0,0,0,0,0,3.3333333333333335,0.10344827586206896,0,0,0,0,1,165,35,1.4102564102564104,0,1,7,0.2024623803009576,0.24896265560165975
article_0530,"Israel bắt đầu cho phép bay quốc tế, hạn chế 50 hành khách một máy bay - Báo Tin Tức TTXVN","Hơn 1.000 người Israel và người nước ngoài dự kiến xuất cảnh khỏi quốc gia này trong ngày 23/6, với giới hạn hành khách trên chuyến bay nhằm giảm thiểu rủi ro an ninh và tình trạng quá tải tại Sân bay Ben Gurion.",Báo Mới,Quốc tế,2025-06-23T05:25:00.000Z,2025-06-23 05:25:00.000,0,Non-clickbait,90,21,0,0,0,1,1,0,0,0,0,0,0,0,3.3333333333333335,0.1,0,0,0,0,1,212,44,2.32967032967033,0,1,7,0.2024623803009576,0.24896265560165975
article_0531,"Hãng hàng không cân nhắc hủy chuyến tới Trung Đông, Mỹ phát cảnh báo toàn cầu - Báo VTC News","Nhiều hãng hàng không thương mại trên thế giới đang cân nhắc hủy chuyến bay tới Trung Đông, trong khi Mỹ phát cảnh báo toàn cầu với công dân.",Báo Mới,Quốc tế,2025-06-23T05:24:37.000Z,2025-06-23 05:24:37.000,0,Non-clickbait,92,20,0,0,0,0,1,0,1,0,0,0,0,1,3.65,0.09782608695652174,0,0,0,0,1,141,29,1.5161290322580645,1,1,7,0.2024623803009576,0.24896265560165975
article_0535,Đóng cửa eo biển Hormuz là 'hành động tự sát' của Iran? - Báo Người Lao Động,"Trong tất cả cuộc xung đột xảy ra ở Trung Đông trước đây, eo biển Hormuz chưa từng bị phong tỏa dù Iran từng nhiều lần đe dọa làm thế.",Báo Mới,Quốc tế,2025-06-23T05:10:00.000Z,2025-06-23 05:10:00.000,1,Clickbait,76,17,0,1,0,0,0,2,0,1,0,0,0,0,3.5294117647058822,0.09210526315789473,0,0,0,1,1,134,30,1.7402597402597402,0,1,7,0.2024623803009576,0.24896265560165975
article_0536,Đòn không kích Iran kéo theo rủi ro cho kinh tế Mỹ - Báo Tin Tức TTXVN,Việc chính quyền Tổng thống Donald Trump quyết định tấn công nhằm vào các cơ sở hạt nhân của Iran cuối tuần qua có thể làm tăng sức ép lên nền kinh tế Mỹ vốn đã trở nên dễ tổn thương do cuộc chiến thương mại toàn cầu kéo dài nhiều tuần.,Báo Mới,Quốc tế,2025-06-23T05:10:00.000Z,2025-06-23 05:10:00.000,0,Non-clickbait,70,17,0,0,0,0,1,0,0,0,0,0,0,1,3.176470588235294,0.15714285714285714,0,0,0,0,1,236,52,3.323943661971831,0,1,7,0.2024623803009576,0.24896265560165975
article_0537,Hãng hàng không Israel nhận 25.000 đơn xin rời khỏi đất nước trong một ngày - Báo VTC News,Hãng hàng không quốc gia Israel El Al sẽ triển khai các chuyến bay cứu hộ từ Israel sau khi nhận được 25.000 đơn đăng ký.,Báo Mới,Quốc tế,2025-06-23T05:09:00.000Z,2025-06-23 05:09:00.000,0,Non-clickbait,90,19,0,0,0,2,1,0,0,0,0,0,0,1,3.789473684210526,0.07777777777777778,0,0,0,0,1,121,26,1.3296703296703296,0,1,7,0.2024623803009576,0.24896265560165975
article_0538,Canada bình thường lại với Ấn Độ - Chuyên trang An Ninh Thế Giới - Báo Công an Nhân dân,"Ấn Độ và Canada đã đồng ý cử Đại sứ trở lại thủ đô của nhau khi nhà lãnh đạo mới của Canada chào đón người đồng cấp của Ấn Độ đến dự Hội nghị thượng đỉnh G7 diễn ra từ ngày 15 đến ngày 17/6 vừa qua tại Kananaskis, tỉnh Alberta, Canada, khép lại một cuộc tranh cãi gay gắt về vụ ám sát một nhà hoạt động người Sikh tại Canada trước đó.",Báo Mới,Quốc tế,2025-06-23T05:09:00.000Z,2025-06-23 05:09:00.000,0,Non-clickbait,87,20,0,0,0,0,0,0,0,0,0,0,0,0,3.4,0.12643678160919541,0,0,0,0,1,334,75,3.7954545454545454,0,1,7,0.2024623803009576,0.24896265560165975
article_0539,Phong tỏa eo biển Hormuz dễ trở thành tự sát kinh tế - Báo Tiền Phong,"Dù Iran tuyên bố có thể chặn eo biển Hormuz sau khi Mỹ đánh bom ba cơ sở hạt nhân, khả năng xảy ra hành động này là rất thấp vì những lý do chiến lược, kinh tế và ngoại giao.",Báo Mới,Quốc tế,2025-06-23T05:08:00.000Z,2025-06-23 05:08:00.000,0,Non-clickbait,69,16,0,0,0,0,0,0,0,0,0,0,0,0,3.375,0.07246376811594203,0,0,0,0,1,174,41,2.4857142857142858,1,1,7,0.2024623803009576,0.24896265560165975
article_0540,Toàn cảnh chiến dịch 'Nhát búa lúc nửa đêm' và chiến thuật nghi binh của Mỹ với Iran - Báo Pháp Luật TP.HCM,"Mỹ sử dụng chiến thuật nghi binh trong chiến dịch 'Nhát búa lúc nửa đêm', bí mật đưa máy bay ném bom vào Iran thực hiện các đòn tấn công bất ngờ vào căn cứ hạt nhân của Tehran.",Báo Mới,Quốc tế,2025-06-23T05:07:55.000Z,2025-06-23 05:07:55.000,0,Non-clickbait,107,23,0,0,0,0,1,2,0,0,0,0,0,0,3.6956521739130435,0.11214953271028037,0,0,0,1,1,176,39,1.6296296296296295,2,1,7,0.2024623803009576,0.24896265560165975
article_0541,Nhóm nghị sĩ Iran muốn rút khỏi Hiệp ước không phổ biến vũ khí hạt nhân - Báo VTC News,Ủy ban An ninh Quốc gia và Chính sách Đối ngoại của Quốc hội Iran đề xuất nước này rút khỏi Hiệp ước không phổ biến vũ khí hạt nhân (NPT).,Báo Mới,Quốc tế,2025-06-23T05:07:49.000Z,2025-06-23 05:07:49.000,0,Non-clickbait,86,20,0,0,0,0,1,0,0,0,0,0,0,1,3.35,0.09302325581395349,0,0,0,0,1,138,31,1.5862068965517242,0,1,7,0.2024623803009576,0.24896265560165975
article_0542,Lượng lớn uranium đã 'biến mất' trước khi Mỹ tấn công Iran - Tạp chí Tri thức,"Dù các đợt không kích đã gây thiệt hại nghiêm trọng cho cơ sở hạt nhân Fordow, giới chức thừa nhận họ chưa thể xác định tung tích kho uranium làm giàu cấp độ cao của Iran.",Báo Mới,Quốc tế,2025-06-23T05:07:45.000Z,2025-06-23 05:07:45.000,0,Non-clickbait,77,17,0,0,0,0,0,2,0,0,0,0,0,0,3.588235294117647,0.06493506493506493,0,0,0,1,1,171,37,2.1923076923076925,0,1,7,0.2024623803009576,0.24896265560165975
article_0544,"Iran tổn thất nặng, nhưng chương trình hạt nhân có thực sự bị xóa sổ? - Báo Tin Tức TTXVN",Tổng thống Donald Trump tuyên bố các cơ sở làm giàu hạt nhân quan trọng của Iran đã bị 'phá hủy hoàn toàn' sau khi Mỹ ném bom ba địa điểm hạt nhân. Nhưng Tehran lại nói rằng họ đã có sự di dời để giảm thiệt hại từ trước.,Báo Mới,Quốc tế,2025-06-23T05:03:00.000Z,2025-06-23 05:03:00.000,0,Non-clickbait,89,20,0,1,0,0,1,0,0,0,0,0,0,0,3.5,0.10112359550561797,0,0,0,0,1,220,50,2.4444444444444446,0,1,7,0.2024623803009576,0.24896265560165975
article_0545,Mỹ ban bố 'cảnh báo toàn cầu' với công dân sau vụ tấn công Iran - Báo VietnamNet,"Bộ Ngoại giao Mỹ đã ban hành cảnh báo an ninh toàn cầu, khuyến cáo các công dân nước này nên thận trọng vì các cuộc biểu tình chống lại lợi ích lẫn người dân Mỹ có thể diễn ra ở nước ngoài.",Báo Mới,Quốc tế,2025-06-23T05:01:00.000Z,2025-06-23 05:01:00.000,0,Non-clickbait,80,18,0,0,0,0,0,2,1,0,0,0,0,0,3.5,0.0625,0,0,0,1,1,189,43,2.3333333333333335,1,1,7,0.2024623803009576,0.24896265560165975
article_0547,"Iran phóng tên lửa đầu đạn 1,5 tấn vào Israel: Mối đe dọa mới khiến phòng thủ Tel Aviv chao đảo - VietTimes","Iran dùng tên lửa Kheibar đầu đạn 1,5 tấn tấn công Israel, khiến hệ thống phòng thủ nước này gặp khó. Vũ khí mới mà Iran tung ra được cho là vượt mặt radar, gây thiệt hại lớn.",Báo Mới,Quốc tế,2025-06-23T04:52:44.000Z,2025-06-23 04:52:44.000,0,Non-clickbait,107,23,0,0,0,2,0,0,0,0,0,0,0,0,3.6956521739130435,0.06542056074766354,0,0,0,0,0,175,38,1.6203703703703705,0,1,7,0.2024623803009576,0.24896265560165975
article_0548,Vụ rơi máy bay ở Ấn Độ: Trên 250 nạn nhân đã được nhận dạng - Báo Tin Tức TTXVN,"Ngày 22/6, Giám đốc Bệnh viện Ahmedabad, ông Rakesh Joshi, cho biết trên 250 người thiệt mạng trong vụ rơi máy bay ở Ấn Độ đã được nhận dạng thông qua xét nghiệm ADN.",Báo Mới,Quốc tế,2025-06-23T04:48:00.000Z,2025-06-23 04:48:00.000,0,Non-clickbait,79,20,0,0,0,1,1,0,0,0,0,0,0,0,3.0,0.1518987341772152,0,0,0,0,1,166,34,2.075,0,1,7,0.2024623803009576,0.24896265560165975
article_0549,G7 xoay trục chiến lược giữa khủng hoảng Trung Đông - Chuyên trang An Ninh Thế Giới - Báo Công an Nhân dân,"Xung đột mới giữa Israel và Iran đã buộc Hội nghị G7 chuyển trọng tâm các nội dung kinh tế sang tập trung xử lý khủng hoảng an ninh khu vực. Các quốc gia phương Tây đang tăng cường hiện diện quân sự, kêu gọi kiềm chế và nỗ lực ngăn chặn một 'cuộc chiến lan rộng'. Đây là thời điểm then chốt, đánh dấu một bước ngoặt lớn cho an ninh năng lượng toàn cầu và ổn định khu vực châu Á - Thái Bình Dương.",Báo Mới,Quốc tế,2025-06-23T04:45:00.000Z,2025-06-23 04:45:00.000,0,Non-clickbait,106,23,0,0,0,1,0,0,0,0,0,0,0,0,3.652173913043478,0.10377358490566038,0,0,0,0,1,396,87,3.7009345794392523,0,1,7,0.2024623803009576,0.24896265560165975
article_0550,Tòa án Hiến pháp Thái Lan xem xét kiến nghị đình chỉ Thủ tướng Paetongtarn - Báo Tiền Phong,"Hôm nay (23/6), Tòa án Hiến pháp Thái Lan dự kiến bắt đầu thẩm tra lá đơn do một nhóm thượng nghị sĩ đệ trình để kiến nghị bãi nhiệm Thủ tướng Paetongtarn Shinawatra, báo Bangkok Post dẫn nguồn tin cho biết.",Báo Mới,Quốc tế,2025-06-23T04:42:00.000Z,2025-06-23 04:42:00.000,0,Non-clickbait,91,19,0,0,0,0,0,0,0,0,0,0,0,0,3.8421052631578947,0.0989010989010989,0,0,0,0,1,207,42,2.25,0,1,7,0.2024623803009576,0.24896265560165975
article_0551,"Mỹ không kích nhà máy hạt nhân Bushehr, IAEA cảnh báo nguy cơ phát tán phóng xạ - Báo VietnamPlus","Mỹ không kích nhiều cơ sở hạt nhân của Iran, trong đó có nhà máy điện hạt nhân Bushehr. IAEA cảnh báo hành động này có thể dẫn tới nguy cơ phát tán phóng xạ nghiêm trọng.",Báo Mới,Quốc tế,2025-06-23T04:40:00.000Z,2025-06-23 04:40:00.000,0,Non-clickbait,97,20,0,0,0,0,1,0,1,0,0,0,0,1,3.9,0.09278350515463918,0,0,0,0,1,170,37,1.7346938775510203,1,1,7,0.2024623803009576,0.24896265560165975
article_0552,Phó thủ tướng: Cần phương án khả thi gỡ vướng các dự án tồn đọng,"Phó thủ tướng Nguyễn Hòa Bình yêu cầu rà soát, có phương án khả thi xử lý các dự án khó khăn, vướng mắc.",VnExpress,Kinh doanh & Kinh tế,2025-06-23T13:54:00+07:00,2025-06-23 06:54:00.000,0,Non-clickbait,64,15,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,0.03125,0,0,0,0,0,104,24,1.6,0,7,5,0.14473684210526316,0.3137254901960784
article_0553,'Lợi nhuận nhiều công ty địa ốc chưa thể bứt phá',Các công ty chứng khoán nhận định lợi nhuận quý II của nhiều doanh nghiệp bất động sản chưa có sự đột phá khi không ghi nhận bàn giao ở dự án mới.,VnExpress,Kinh doanh & Kinh tế,2025-06-23T12:53:00+07:00,2025-06-23 05:53:00.000,0,Non-clickbait,49,11,0,0,0,0,0,2,0,0,0,0,0,1,3.5454545454545454,0.02040816326530612,0,0,0,1,0,146,33,2.92,0,7,5,0.14473684210526316,0.3137254901960784
article_0555,Phát Đạt muốn bán công ty con vốn nghìn tỷ đồng,"Phát Đạt tính chuyển nhượng toàn bộ 94% vốn nắm giữ tại Công ty Đầu tư Bất động sản Ngô Mây, doanh nghiệp có vốn điều lệ 1.120 tỷ đồng.",VnExpress,Kinh doanh & Kinh tế,2025-06-23T11:35:00+07:00,2025-06-23 04:35:00.000,0,Non-clickbait,47,11,0,0,0,0,0,0,0,0,0,0,0,0,3.3636363636363638,0.0425531914893617,0,0,0,0,0,135,30,2.8125,0,7,5,0.14473684210526316,0.3137254901960784
article_0559,Chuỗi cung ứng đất hiếm toàn cầu đã dịch chuyển ra sao?,"Tự nguyện rút lui khỏi khai thác và sản xuất đất hiếm hàng thập niên, Mỹ và một số nước giờ tính chuyện hồi sinh ngành này.",VnExpress,Kinh doanh & Kinh tế,2025-06-23T08:37:00+07:00,2025-06-23 01:37:00.000,0,Non-clickbait,55,12,0,1,0,0,0,0,1,0,1,0,0,0,3.6666666666666665,0.01818181818181818,1,0,0,0,0,123,27,2.1964285714285716,0,7,5,0.14473684210526316,0.3137254901960784
article_0560,Giá dầu cao nhất 5 tháng vì Mỹ không kích Iran,Lo ngại nguồn cung dầu thô tại Iran gián đoạn sau cuộc không kích của Mỹ cuối tuần trước kéo giá Brent vượt 81 USD.,VnExpress,Kinh doanh & Kinh tế,2025-06-23T08:27:00+07:00,2025-06-23 01:27:00.000,0,Non-clickbait,46,11,0,0,0,1,0,0,0,0,0,0,1,1,3.272727272727273,0.06521739130434782,0,0,0,0,0,115,25,2.4468085106382977,0,7,5,0.14473684210526316,0.3137254901960784
article_0561,Đại gia xăng dầu miền Tây dự tính doanh thu tăng 21 lần,"Dầu khí Nam Sông Hậu (PSH) dự kiến doanh thu hồi phục mạnh, lên mức cao nhất từ trước đến nay, sau khi khắc phục nợ thuế.",VnExpress,Kinh doanh & Kinh tế,2025-06-23T07:43:00+07:00,2025-06-23 00:43:00.000,0,Non-clickbait,55,13,0,0,0,1,0,0,0,0,0,0,0,0,3.3076923076923075,0.03636363636363636,0,0,0,0,0,121,27,2.1607142857142856,0,7,5,0.14473684210526316,0.3137254901960784
article_0562,EVNHCMC đảm bảo cấp điện ổn định cho kỳ thi tốt nghiệp THPT,"EVNHCMC kiểm tra, bảo trì toàn bộ hệ thống lưới điện, chuẩn bị phương án cấp điện, vận hành ổn định, an toàn, liên tục suốt thời gian diễn ra kỳ thi.",VnExpress,Kinh doanh & Kinh tế,2025-06-23T12:30:00+07:00,2025-06-23 05:30:00.000,0,Non-clickbait,59,13,0,0,0,0,1,0,0,0,0,0,0,0,3.6153846153846154,0.1864406779661017,0,0,0,0,0,149,32,2.4833333333333334,0,7,5,0.14473684210526316,0.3137254901960784
article_0563,Agribank nhận giải 'Vinh quang Việt Nam 2025',"Agribank là đại diện duy nhất trong ngành ngân hàng, được vinh danh tại chương trình ""Vinh quang Việt Nam 2025"" nhờ những đóng góp nổi bật trong phát triển ""tam nông"".",VnExpress,Kinh doanh & Kinh tế,2025-06-23T10:30:00+07:00,2025-06-23 03:30:00.000,0,Non-clickbait,45,8,0,0,0,1,0,2,0,0,0,0,0,0,4.75,0.08888888888888889,0,0,0,1,0,167,32,3.630434782608696,0,7,5,0.14473684210526316,0.3137254901960784
article_0564,Loạt thiết kế Code 11.59 by Audemars Piguet mới ra mắt tại Việt Nam,"Audemars Piguet ra mắt loạt đồng hồ cải tiến, đặc biệt với bộ máy Calibre 7138 giúp điều chỉnh toàn bộ cơ chế lịch vạn niên bằng một núm crown duy nhất.",VnExpress,Kinh doanh & Kinh tế,2025-06-23T09:00:00+07:00,2025-06-23 02:00:00.000,0,Non-clickbait,67,14,0,0,0,2,0,0,0,0,0,0,0,0,3.857142857142857,0.08955223880597014,0,0,0,0,0,152,32,2.235294117647059,0,7,5,0.14473684210526316,0.3137254901960784
article_0565,Hanwha Life Việt Nam ra mắt sản phẩm bảo hiểm mới,"Hanwha Life Việt Nam giới thiệu sản phẩm mới gồm bảo hiểm liên kết chung ""Đồng hành vững bước"", ""Bảo hiểm 100 bệnh hiểm nghèo"" và ""Đồng hành trước rủi ro do tai nạn"".",VnExpress,Kinh doanh & Kinh tế,2025-06-23T08:00:00+07:00,2025-06-23 01:00:00.000,0,Non-clickbait,49,11,0,0,0,0,0,0,0,0,0,0,0,0,3.5454545454545454,0.08163265306122448,0,0,0,0,0,166,34,3.32,0,7,5,0.14473684210526316,0.3137254901960784
article_0566,Hai sân bay lớn nhất nước thuộc quản lý của Hải quan khu vực XV,"TP HCMHải quan khu vực XV được giao quản lý tại sân bay Tân Sơn Nhất, Long Thành (Đồng Nai) và dịch vụ chuyển phát nhanh tại TP HCM, thay cho các chi cục trước đây.",VnExpress,Kinh doanh & Kinh tế,2025-06-22T22:26:00+07:00,2025-06-22 15:26:00.000,0,Non-clickbait,63,15,0,0,0,0,1,0,0,0,0,0,1,0,3.2666666666666666,0.06349206349206349,0,0,0,0,0,164,36,2.5625,0,7,5,0.14473684210526316,0.3137254901960784
article_0567,Bộ trưởng Tài chính: Giải ngân 100% vốn đầu tư công là 'thách thức rất lớn',"Nửa đầu năm, giải ngân vốn đầu tư công cao hơn cùng kỳ năm ngoái cả về giá trị và tỷ lệ, song để đạt mục tiêu 100% kế hoạch là thách thức rất lớn, theo Bộ trưởng Nguyễn Văn Thắng.",VnExpress,Kinh doanh & Kinh tế,2025-06-22T18:53:00+07:00,2025-06-22 11:53:00.000,0,Non-clickbait,75,16,0,0,0,1,0,2,0,0,0,0,0,0,3.75,0.04,0,0,0,1,0,179,41,2.3552631578947367,0,7,5,0.14473684210526316,0.3137254901960784
article_0568,Đề xuất loạt ưu đãi để tư nhân cùng Nhà nước phát triển khoa học công nghệ,"Bộ Tài chính đề xuất nhiều cơ chế, chính sách vượt trội về hợp tác công tư trong khoa học công nghệ, đổi mới sáng tạo và chuyển đổi số.",VnExpress,Kinh doanh & Kinh tế,2025-06-22T15:03:00+07:00,2025-06-22 08:03:00.000,0,Non-clickbait,74,17,0,0,0,0,0,0,0,0,0,0,0,0,3.411764705882353,0.02702702702702703,0,0,0,0,0,135,30,1.8,0,7,5,0.14473684210526316,0.3137254901960784
article_0569,Bán hàng trên sàn online nộp thuế thế nào từ 1/7,"Doanh thu tính thuế giá trị gia tăng và thu nhập cá nhân của người bán trên sàn gồm toàn bộ tiền từ hàng hóa, dịch vụ, không trừ phí giao dịch, vận chuyển, giảm giá, trợ giá, theo hướng dẫn của cơ quan thuế.",VnExpress,Kinh doanh & Kinh tế,2025-06-22T11:23:00+07:00,2025-06-22 04:23:00.000,0,Non-clickbait,48,11,0,0,0,2,0,0,0,0,0,0,0,0,3.4545454545454546,0.020833333333333332,0,0,0,0,0,207,45,4.224489795918367,0,7,5,0.14473684210526316,0.3137254901960784
article_0570,Loạt lãnh đạo TPS từ chức,"Ba thành viên Hội đồng quản trị Công ty Chứng khoán Tiên Phong (TPS) vừa nộp đơn từ chức trong cùng một ngày vì ""lý do cá nhân"".",VnExpress,Kinh doanh & Kinh tế,2025-06-22T13:33:00+07:00,2025-06-22 06:33:00.000,0,Non-clickbait,25,6,0,0,0,0,1,0,0,0,0,0,0,0,3.3333333333333335,0.16,0,0,0,0,0,128,28,4.923076923076923,1,7,5,0.14473684210526316,0.3137254901960784
article_0571,SHB sẽ giúp Vietravel Airlines tăng vốn lên 2.600 tỷ đồng,"Vietravel Airlines sẽ tăng vốn lên 2.600 tỷ đồng nhằm mở rộng đội tàu bay, hoạt động thời gian tới với sự đồng hành của Ngân hàng SHB.",VnExpress,Kinh doanh & Kinh tế,2025-06-22T00:52:00+07:00,2025-06-21 17:52:00.000,0,Non-clickbait,57,11,0,0,0,2,1,0,0,0,0,0,0,0,4.2727272727272725,0.08771929824561403,0,0,0,0,0,134,28,2.310344827586207,0,7,5,0.14473684210526316,0.3137254901960784
